ID,pred_kwh
2024-10-20_consumer_device_32_data_user_6,0.2683224081993103
2024-10-21_consumer_device_32_data_user_6,0.2848290801048279
2024-10-22_consumer_device_32_data_user_6,0.2205078899860382
2024-10-23_consumer_device_32_data_user_6,0.1619923710823059
2024-10-24_consumer_device_32_data_user_6,0.20605269074440002
2024-09-24_consumer_device_32_data_user_7,7.557170867919922
2024-09-25_consumer_device_32_data_user_7,4.040956497192383
2024-09-26_consumer_device_32_data_user_7,5.689834117889404
2024-09-27_consumer_device_32_data_user_7,10.933247566223145
2024-09-28_consumer_device_32_data_user_7,8.251290321350098
2024-09-29_consumer_device_32_data_user_7,7.224294185638428
2024-09-30_consumer_device_32_data_user_7,6.080996990203857
2024-10-01_consumer_device_32_data_user_7,5.746456623077393
2024-10-02_consumer_device_32_data_user_7,4.793005466461182
2024-10-03_consumer_device_32_data_user_7,5.2154669761657715
2024-10-04_consumer_device_32_data_user_7,6.19650936126709
2024-10-05_consumer_device_32_data_user_7,5.668194770812988
2024-10-06_consumer_device_32_data_user_7,4.169294357299805
2024-10-07_consumer_device_32_data_user_7,4.288478851318359
2024-10-08_consumer_device_32_data_user_7,7.199203014373779
2024-10-09_consumer_device_32_data_user_7,5.114875793457031
2024-10-10_consumer_device_32_data_user_7,4.616101264953613
2024-10-11_consumer_device_32_data_user_7,3.5911552906036377
2024-10-12_consumer_device_32_data_user_7,3.584024667739868
2024-10-13_consumer_device_32_data_user_7,3.7681872844696045
2024-10-14_consumer_device_32_data_user_7,3.310734987258911
2024-10-15_consumer_device_32_data_user_7,2.8127801418304443
2024-10-16_consumer_device_32_data_user_7,2.427014112472534
2024-10-17_consumer_device_32_data_user_7,2.2740890979766846
2024-10-18_consumer_device_32_data_user_7,2.0125339031219482
2024-10-19_consumer_device_32_data_user_7,1.9845577478408813
2024-10-20_consumer_device_32_data_user_7,2.4696834087371826
2024-10-21_consumer_device_32_data_user_7,1.9360004663467407
2024-10-22_consumer_device_32_data_user_7,1.7638341188430786
2024-10-23_consumer_device_32_data_user_7,1.2958515882492065
2024-10-24_consumer_device_32_data_user_7,1.0499297380447388
2024-09-24_consumer_device_32_data_user_8,0.14500278234481812
2024-09-25_consumer_device_32_data_user_8,0.13207024335861206
2024-09-26_consumer_device_32_data_user_8,0.17938268184661865
2024-09-27_consumer_device_32_data_user_8,0.0
2024-09-28_consumer_device_32_data_user_8,0.07493481040000916
2024-09-29_consumer_device_32_data_user_8,0.1385761797428131
2024-09-30_consumer_device_32_data_user_8,0.19546526670455933
2024-10-01_consumer_device_32_data_user_8,0.23466800153255463
2024-10-02_consumer_device_32_data_user_8,0.22541651129722595
2024-10-03_consumer_device_32_data_user_8,0.24714581668376923
2024-10-04_consumer_device_32_data_user_8,0.21653664112091064
2024-10-05_consumer_device_32_data_user_8,0.22850391268730164
2024-10-06_consumer_device_32_data_user_8,0.21298375725746155
2024-10-07_consumer_device_32_data_user_8,0.22668275237083435
2024-10-08_consumer_device_32_data_user_8,0.0
2024-10-09_consumer_device_32_data_user_8,0.16106954216957092
2024-10-10_consumer_device_32_data_user_8,0.23901014029979706
2024-10-11_consumer_device_32_data_user_8,0.23753033578395844
2024-10-12_consumer_device_32_data_user_8,0.2655336856842041
2024-10-13_consumer_device_32_data_user_8,0.2845723032951355
2024-10-14_consumer_device_32_data_user_8,0.31692102551460266
2024-10-15_consumer_device_32_data_user_8,0.3170231282711029
2024-10-16_consumer_device_32_data_user_8,0.22702035307884216
2024-10-17_consumer_device_32_data_user_8,0.2181779146194458
2024-10-18_consumer_device_32_data_user_8,0.24295122921466827
2024-10-19_consumer_device_32_data_user_8,0.27226051688194275
2024-10-20_consumer_device_32_data_user_8,0.2673805356025696
2024-10-21_consumer_device_32_data_user_8,0.2838932275772095
2024-10-22_consumer_device_32_data_user_8,0.21979141235351562
2024-10-23_consumer_device_32_data_user_8,0.16111081838607788
2024-10-24_consumer_device_32_data_user_8,0.20534372329711914
2024-09-24_consumer_device_32_data_user_9,0.17315775156021118
2024-09-25_consumer_device_32_data_user_9,0.15358778834342957
2024-09-26_consumer_device_32_data_user_9,0.19999000430107117
2024-09-27_consumer_device_32_data_user_9,0.0
2024-09-28_consumer_device_32_data_user_9,0.11365756392478943
2024-09-29_consumer_device_32_data_user_9,0.162091463804245
2024-09-30_consumer_device_32_data_user_9,0.21808242797851562
2024-10-01_consumer_device_32_data_user_9,0.2544248104095459
2024-10-02_consumer_device_32_data_user_9,0.23830100893974304
2024-10-03_consumer_device_32_data_user_9,0.255695641040802
2024-10-04_consumer_device_32_data_user_9,0.22396492958068848
2024-10-05_consumer_device_32_data_user_9,0.23656630516052246
2024-10-06_consumer_device_32_data_user_9,0.21951434016227722
2024-10-07_consumer_device_32_data_user_9,0.23331454396247864
2024-10-08_consumer_device_32_data_user_9,0.0
2024-10-09_consumer_device_32_data_user_9,0.1733677089214325
2024-10-10_consumer_device_32_data_user_9,0.24767909944057465
2024-10-11_consumer_device_32_data_user_9,0.2440670132637024
2024-10-12_consumer_device_32_data_user_9,0.27040964365005493
2024-10-13_consumer_device_32_data_user_9,0.2881968021392822
2024-10-14_consumer_device_32_data_user_9,0.320328027009964
2024-10-15_consumer_device_32_data_user_9,0.3188615143299103
2024-10-16_consumer_device_32_data_user_9,0.22956401109695435
2024-10-17_consumer_device_32_data_user_9,0.2204379439353943
2024-10-18_consumer_device_32_data_user_9,0.24427379667758942
2024-10-19_consumer_device_32_data_user_9,0.27316027879714966
2024-10-20_consumer_device_32_data_user_9,0.2685408592224121
2024-10-21_consumer_device_32_data_user_9,0.2850465774536133
2024-10-22_consumer_device_32_data_user_9,0.22067302465438843
2024-10-23_consumer_device_32_data_user_9,0.16219690442085266
2024-10-24_consumer_device_32_data_user_9,0.2062174677848816
2024-09-24_consumer_device_35_data_user_1,0.16322332620620728
2024-09-25_consumer_device_35_data_user_1,0.1460341513156891
2024-09-26_consumer_device_35_data_user_1,0.19107955694198608
2024-09-27_consumer_device_35_data_user_1,0.0
2024-09-28_consumer_device_35_data_user_1,0.10156115889549255
2024-09-29_consumer_device_35_data_user_1,0.15641868114471436
2024-09-30_consumer_device_35_data_user_1,0.20980951189994812
2024-10-01_consumer_device_35_data_user_1,0.24746637046337128
2024-10-02_consumer_device_35_data_user_1,0.2338465452194214
2024-10-03_consumer_device_35_data_user_1,0.2522309422492981
2024-10-04_consumer_device_35_data_user_1,0.2210460603237152
2024-10-05_consumer_device_35_data_user_1,0.23346413671970367
2024-10-06_consumer_device_35_data_user_1,0.21833041310310364
2024-10-07_consumer_device_35_data_user_1,0.230790913105011
2024-10-08_consumer_device_35_data_user_1,0.0
2024-10-09_consumer_device_35_data_user_1,0.1691996455192566
2024-10-10_consumer_device_35_data_user_1,0.24466434121131897
2024-10-11_consumer_device_35_data_user_1,0.2418021410703659
2024-10-12_consumer_device_35_data_user_1,0.26873743534088135
2024-10-13_consumer_device_35_data_user_1,0.28705817461013794
2024-10-14_consumer_device_35_data_user_1,0.31916266679763794
2024-10-15_consumer_device_35_data_user_1,0.3182753920555115
2024-10-16_consumer_device_35_data_user_1,0.2287071943283081
2024-10-17_consumer_device_35_data_user_1,0.21965613961219788
2024-10-18_consumer_device_35_data_user_1,0.24382540583610535
2024-10-19_consumer_device_35_data_user_1,0.2728543281555176
2024-10-20_consumer_device_35_data_user_1,0.2681819796562195
2024-10-21_consumer_device_35_data_user_1,0.28466159105300903
2024-10-22_consumer_device_35_data_user_1,0.22038060426712036
2024-10-23_consumer_device_35_data_user_1,0.1618327498435974
2024-10-24_consumer_device_35_data_user_1,0.2059221863746643
2024-09-24_consumer_device_35_data_user_10,0.26240217685699463
2024-09-25_consumer_device_35_data_user_10,0.2233130931854248
2024-09-26_consumer_device_35_data_user_10,0.29352229833602905
2024-09-27_consumer_device_35_data_user_10,0.06843936443328857
2024-09-28_consumer_device_35_data_user_10,0.2144603729248047
2024-09-29_consumer_device_35_data_user_10,0.24613316357135773
2024-09-30_consumer_device_35_data_user_10,0.2877553105354309
2024-10-01_consumer_device_35_data_user_10,0.30465179681777954
2024-10-02_consumer_device_35_data_user_10,0.27984026074409485
2024-10-03_consumer_device_35_data_user_10,0.2839944362640381
2024-10-04_consumer_device_35_data_user_10,0.2526191473007202
2024-10-05_consumer_device_35_data_user_10,0.2648550271987915
2024-10-06_consumer_device_35_data_user_10,0.24589231610298157
2024-10-07_consumer_device_35_data_user_10,0.25671783089637756
2024-10-08_consumer_device_35_data_user_10,0.0
2024-10-09_consumer_device_35_data_user_10,0.19411331415176392
2024-10-10_consumer_device_35_data_user_10,0.266140341758728
2024-10-11_consumer_device_35_data_user_10,0.259590208530426
2024-10-12_consumer_device_35_data_user_10,0.2806897759437561
2024-10-13_consumer_device_35_data_user_10,0.2971751093864441
2024-10-14_consumer_device_35_data_user_10,0.32785671949386597
2024-10-15_consumer_device_35_data_user_10,0.3228139281272888
2024-10-16_consumer_device_35_data_user_10,0.2355378121137619
2024-10-17_consumer_device_35_data_user_10,0.22601136565208435
2024-10-18_consumer_device_35_data_user_10,0.24740825593471527
2024-10-19_consumer_device_35_data_user_10,0.2753976881504059
2024-10-20_consumer_device_35_data_user_10,0.2716568112373352
2024-10-21_consumer_device_35_data_user_10,0.2880481481552124
2024-10-22_consumer_device_35_data_user_10,0.2228325605392456
2024-10-23_consumer_device_35_data_user_10,0.1645810604095459
2024-10-24_consumer_device_35_data_user_10,0.20820766687393188
2024-09-24_consumer_device_35_data_user_11,0.20767349004745483
2024-09-25_consumer_device_35_data_user_11,0.18472030758857727
2024-09-26_consumer_device_35_data_user_11,0.23105451464653015
2024-09-27_consumer_device_35_data_user_11,0.0
2024-09-28_consumer_device_35_data_user_11,0.15382662415504456
2024-09-29_consumer_device_35_data_user_11,0.1919848620891571
2024-09-30_consumer_device_35_data_user_11,0.24446535110473633
2024-10-01_consumer_device_35_data_user_11,0.273443341255188
2024-10-02_consumer_device_35_data_user_11,0.25351011753082275
2024-10-03_consumer_device_35_data_user_11,0.26593542098999023
2024-10-04_consumer_device_35_data_user_11,0.23340116441249847
2024-10-05_consumer_device_35_data_user_11,0.24668453633785248
2024-10-06_consumer_device_35_data_user_11,0.2297705113887787
2024-10-07_consumer_device_35_data_user_11,0.24209348857402802
2024-10-08_consumer_device_35_data_user_11,0.0
2024-10-09_consumer_device_35_data_user_11,0.18656420707702637
2024-10-10_consumer_device_35_data_user_11,0.2574768662452698
2024-10-11_consumer_device_35_data_user_11,0.2514804005622864
2024-10-12_consumer_device_35_data_user_11,0.27595752477645874
2024-10-13_consumer_device_35_data_user_11,0.292333722114563
2024-10-14_consumer_device_35_data_user_11,0.3242802917957306
2024-10-15_consumer_device_35_data_user_11,0.3208528161048889
2024-10-16_consumer_device_35_data_user_11,0.23244114220142365
2024-10-17_consumer_device_35_data_user_11,0.22303184866905212
2024-10-18_consumer_device_35_data_user_11,0.2457849085330963
2024-10-19_consumer_device_35_data_user_11,0.2742110788822174
2024-10-20_consumer_device_35_data_user_11,0.26995980739593506
2024-10-21_consumer_device_35_data_user_11,0.2864280939102173
2024-10-22_consumer_device_35_data_user_11,0.2217022180557251
2024-10-23_consumer_device_35_data_user_11,0.16342881321907043
2024-10-24_consumer_device_35_data_user_11,0.20721647143363953
2024-09-24_consumer_device_35_data_user_12,0.23439902067184448
2024-09-25_consumer_device_35_data_user_12,0.20345762372016907
2024-09-26_consumer_device_35_data_user_12,0.2616058588027954
2024-09-27_consumer_device_35_data_user_12,0.013086020946502686
2024-09-28_consumer_device_35_data_user_12,0.17782604694366455
2024-09-29_consumer_device_35_data_user_12,0.21213707327842712
2024-09-30_consumer_device_35_data_user_12,0.2636447548866272
2024-10-01_consumer_device_35_data_user_12,0.28689777851104736
2024-10-02_consumer_device_35_data_user_12,0.2648492455482483
2024-10-03_consumer_device_35_data_user_12,0.2736823558807373
2024-10-04_consumer_device_35_data_user_12,0.2411583811044693
2024-10-05_consumer_device_35_data_user_12,0.2544651925563812
2024-10-06_consumer_device_35_data_user_12,0.23662887513637543
2024-10-07_consumer_device_35_data_user_12,0.24866650998592377
2024-10-08_consumer_device_35_data_user_12,0.0
2024-10-09_consumer_device_35_data_user_12,0.19066333770751953
2024-10-10_consumer_device_35_data_user_12,0.26174432039260864
2024-10-11_consumer_device_35_data_user_12,0.2550090551376343
2024-10-12_consumer_device_35_data_user_12,0.27809563279151917
2024-10-13_consumer_device_35_data_user_12,0.2944044768810272
2024-10-14_consumer_device_35_data_user_12,0.3259722590446472
2024-10-15_consumer_device_35_data_user_12,0.3217554986476898
2024-10-16_consumer_device_35_data_user_12,0.23387472331523895
2024-10-17_consumer_device_35_data_user_12,0.22438538074493408
2024-10-18_consumer_device_35_data_user_12,0.24652732908725739
2024-10-19_consumer_device_35_data_user_12,0.2747481167316437
2024-10-20_consumer_device_35_data_user_12,0.2707144618034363
2024-10-21_consumer_device_35_data_user_12,0.28716254234313965
2024-10-22_consumer_device_35_data_user_12,0.2222175896167755
2024-10-23_consumer_device_35_data_user_12,0.16397270560264587
2024-10-24_consumer_device_35_data_user_12,0.2076793611049652
2024-09-24_consumer_device_35_data_user_13,0.229486346244812
2024-09-25_consumer_device_35_data_user_13,0.20024317502975464
2024-09-26_consumer_device_35_data_user_13,0.25540101528167725
2024-09-27_consumer_device_35_data_user_13,0.0013152658939361572
2024-09-28_consumer_device_35_data_user_13,0.16992422938346863
2024-09-29_consumer_device_35_data_user_13,0.20520201325416565
2024-09-30_consumer_device_35_data_user_13,0.2574416995048523
2024-10-01_consumer_device_35_data_user_13,0.2830786108970642
2024-10-02_consumer_device_35_data_user_13,0.2618696093559265
2024-10-03_consumer_device_35_data_user_13,0.2717364728450775
2024-10-04_consumer_device_35_data_user_13,0.23872235417366028
2024-10-05_consumer_device_35_data_user_13,0.2521054744720459
2024-10-06_consumer_device_35_data_user_13,0.23464328050613403
2024-10-07_consumer_device_35_data_user_13,0.24701103568077087
2024-10-08_consumer_device_35_data_user_13,0.0
2024-10-09_consumer_device_35_data_user_13,0.1899605095386505
2024-10-10_consumer_device_35_data_user_13,0.26084983348846436
2024-10-11_consumer_device_35_data_user_13,0.2540576457977295
2024-10-12_consumer_device_35_data_user_13,0.2775478661060333
2024-10-13_consumer_device_35_data_user_13,0.2938240170478821
2024-10-14_consumer_device_35_data_user_13,0.3255676031112671
2024-10-15_consumer_device_35_data_user_13,0.321532279253006
2024-10-16_consumer_device_35_data_user_13,0.23352280259132385
2024-10-17_consumer_device_35_data_user_13,0.22405016422271729
2024-10-18_consumer_device_35_data_user_13,0.2463442087173462
2024-10-19_consumer_device_35_data_user_13,0.27461087703704834
2024-10-20_consumer_device_35_data_user_13,0.27051568031311035
2024-10-21_consumer_device_35_data_user_13,0.28697699308395386
2024-10-22_consumer_device_35_data_user_13,0.22208866477012634
2024-10-23_consumer_device_35_data_user_13,0.16384577751159668
2024-10-24_consumer_device_35_data_user_13,0.2075694501399994
2024-09-24_consumer_device_35_data_user_2,0.2784181237220764
2024-09-25_consumer_device_35_data_user_2,0.2369890809059143
2024-09-26_consumer_device_35_data_user_2,0.3190394639968872
2024-09-27_consumer_device_35_data_user_2,0.09712082147598267
2024-09-28_consumer_device_35_data_user_2,0.2345017045736313
2024-09-29_consumer_device_35_data_user_2,0.2656749188899994
2024-09-30_consumer_device_35_data_user_2,0.30068662762641907
2024-10-01_consumer_device_35_data_user_2,0.3130396604537964
2024-10-02_consumer_device_35_data_user_2,0.28719931840896606
2024-10-03_consumer_device_35_data_user_2,0.2892351448535919
2024-10-04_consumer_device_35_data_user_2,0.25951439142227173
2024-10-05_consumer_device_35_data_user_2,0.2715691924095154
2024-10-06_consumer_device_35_data_user_2,0.2522542178630829
2024-10-07_consumer_device_35_data_user_2,0.2621896266937256
2024-10-08_consumer_device_35_data_user_2,0.0
2024-10-09_consumer_device_35_data_user_2,0.19637984037399292
2024-10-10_consumer_device_35_data_user_2,0.26907750964164734
2024-10-11_consumer_device_35_data_user_2,0.26245731115341187
2024-10-12_consumer_device_35_data_user_2,0.28232455253601074
2024-10-13_consumer_device_35_data_user_2,0.2988869547843933
2024-10-14_consumer_device_35_data_user_2,0.329014390707016
2024-10-15_consumer_device_35_data_user_2,0.3234681785106659
2024-10-16_consumer_device_35_data_user_2,0.23651033639907837
2024-10-17_consumer_device_35_data_user_2,0.22698310017585754
2024-10-18_consumer_device_35_data_user_2,0.24794410169124603
2024-10-19_consumer_device_35_data_user_2,0.2758002281188965
2024-10-20_consumer_device_35_data_user_2,0.27225935459136963
2024-10-21_consumer_device_35_data_user_2,0.2884901762008667
2024-10-22_consumer_device_35_data_user_2,0.22317761182785034
2024-10-23_consumer_device_35_data_user_2,0.16493940353393555
2024-10-24_consumer_device_35_data_user_2,0.20852428674697876
2024-09-24_consumer_device_35_data_user_3,0.28571659326553345
2024-09-25_consumer_device_35_data_user_3,0.247318297624588
2024-09-26_consumer_device_35_data_user_3,0.3656858205795288
2024-09-27_consumer_device_35_data_user_3,0.12283790111541748
2024-09-28_consumer_device_35_data_user_3,0.2537294924259186
2024-09-29_consumer_device_35_data_user_3,0.2807665467262268
2024-09-30_consumer_device_35_data_user_3,0.31440865993499756
2024-10-01_consumer_device_35_data_user_3,0.3241991102695465
2024-10-02_consumer_device_35_data_user_3,0.29780423641204834
2024-10-03_consumer_device_35_data_user_3,0.29765641689300537
2024-10-04_consumer_device_35_data_user_3,0.2667151093482971
2024-10-05_consumer_device_35_data_user_3,0.27815598249435425
2024-10-06_consumer_device_35_data_user_3,0.25688469409942627
2024-10-07_consumer_device_35_data_user_3,0.26629215478897095
2024-10-08_consumer_device_35_data_user_3,0.0
2024-10-09_consumer_device_35_data_user_3,0.1982576549053192
2024-10-10_consumer_device_35_data_user_3,0.2722011208534241
2024-10-11_consumer_device_35_data_user_3,0.26513731479644775
2024-10-12_consumer_device_35_data_user_3,0.28386950492858887
2024-10-13_consumer_device_35_data_user_3,0.3004388213157654
2024-10-14_consumer_device_35_data_user_3,0.32987678050994873
2024-10-15_consumer_device_35_data_user_3,0.324039489030838
2024-10-16_consumer_device_35_data_user_3,0.237523153424263
2024-10-17_consumer_device_35_data_user_3,0.2280302345752716
2024-10-18_consumer_device_35_data_user_3,0.24848371744155884
2024-10-19_consumer_device_35_data_user_3,0.27619102597236633
2024-10-20_consumer_device_35_data_user_3,0.2727872133255005
2024-10-21_consumer_device_35_data_user_3,0.2888427972793579
2024-10-22_consumer_device_35_data_user_3,0.22347941994667053
2024-10-23_consumer_device_35_data_user_3,0.16526108980178833
2024-10-24_consumer_device_35_data_user_3,0.20882347226142883
2024-09-24_consumer_device_35_data_user_4,0.17488369345664978
2024-09-25_consumer_device_35_data_user_4,0.15435439348220825
2024-09-26_consumer_device_35_data_user_4,0.19828587770462036
2024-09-27_consumer_device_35_data_user_4,0.0
2024-09-28_consumer_device_35_data_user_4,0.11591053009033203
2024-09-29_consumer_device_35_data_user_4,0.1666584014892578
2024-09-30_consumer_device_35_data_user_4,0.2179136574268341
2024-10-01_consumer_device_35_data_user_4,0.2546136975288391
2024-10-02_consumer_device_35_data_user_4,0.23831790685653687
2024-10-03_consumer_device_35_data_user_4,0.25503408908843994
2024-10-04_consumer_device_35_data_user_4,0.2238626778125763
2024-10-05_consumer_device_35_data_user_4,0.2367456555366516
2024-10-06_consumer_device_35_data_user_4,0.22204235196113586
2024-10-07_consumer_device_35_data_user_4,0.23346656560897827
2024-10-08_consumer_device_35_data_user_4,0.0
2024-10-09_consumer_device_35_data_user_4,0.17434045672416687
2024-10-10_consumer_device_35_data_user_4,0.2482360452413559
2024-10-11_consumer_device_35_data_user_4,0.24451155960559845
2024-10-12_consumer_device_35_data_user_4,0.27074143290519714
2024-10-13_consumer_device_35_data_user_4,0.2886098623275757
2024-10-14_consumer_device_35_data_user_4,0.32054251432418823
2024-10-15_consumer_device_35_data_user_4,0.3189820647239685
2024-10-16_consumer_device_35_data_user_4,0.2297135591506958
2024-10-17_consumer_device_35_data_user_4,0.2205510139465332
2024-10-18_consumer_device_35_data_user_4,0.2443581372499466
2024-10-19_consumer_device_35_data_user_4,0.2732204794883728
2024-10-20_consumer_device_35_data_user_4,0.26868849992752075
2024-10-21_consumer_device_35_data_user_4,0.28514236211776733
2024-10-22_consumer_device_35_data_user_4,0.22074422240257263
2024-10-23_consumer_device_35_data_user_4,0.16228163242340088
2024-10-24_consumer_device_35_data_user_4,0.20628154277801514
2024-09-24_consumer_device_35_data_user_5,0.27518194913864136
2024-09-25_consumer_device_35_data_user_5,0.23987379670143127
2024-09-26_consumer_device_35_data_user_5,0.3392915725708008
2024-09-27_consumer_device_35_data_user_5,0.11863714456558228
2024-09-28_consumer_device_35_data_user_5,0.2691293954849243
2024-09-29_consumer_device_35_data_user_5,0.28161776065826416
2024-09-30_consumer_device_35_data_user_5,0.3104802370071411
2024-10-01_consumer_device_35_data_user_5,0.3204343318939209
2024-10-02_consumer_device_35_data_user_5,0.29317572712898254
2024-10-03_consumer_device_35_data_user_5,0.2936776280403137
2024-10-04_consumer_device_35_data_user_5,0.26275771856307983
2024-10-05_consumer_device_35_data_user_5,0.27523669600486755
2024-10-06_consumer_device_35_data_user_5,0.254242479801178
2024-10-07_consumer_device_35_data_user_5,0.26359862089157104
2024-10-08_consumer_device_35_data_user_5,0.0
2024-10-09_consumer_device_35_data_user_5,0.19710278511047363
2024-10-10_consumer_device_35_data_user_5,0.27042055130004883
2024-10-11_consumer_device_35_data_user_5,0.26385509967803955
2024-10-12_consumer_device_35_data_user_5,0.28320765495300293
2024-10-13_consumer_device_35_data_user_5,0.2998466491699219
2024-10-14_consumer_device_35_data_user_5,0.3295184373855591
2024-10-15_consumer_device_35_data_user_5,0.3237810730934143
2024-10-16_consumer_device_35_data_user_5,0.23704540729522705
2024-10-17_consumer_device_35_data_user_5,0.2275184690952301
2024-10-18_consumer_device_35_data_user_5,0.24822700023651123
2024-10-19_consumer_device_35_data_user_5,0.2760056257247925
2024-10-20_consumer_device_35_data_user_5,0.27252596616744995
2024-10-21_consumer_device_35_data_user_5,0.28866732120513916
2024-10-22_consumer_device_35_data_user_5,0.22333186864852905
2024-10-23_consumer_device_35_data_user_5,0.16509795188903809
2024-10-24_consumer_device_35_data_user_5,0.20867174863815308
2024-09-24_consumer_device_35_data_user_6,6.740045070648193
2024-09-25_consumer_device_35_data_user_6,4.6176581382751465
2024-09-26_consumer_device_35_data_user_6,6.5281453132629395
2024-09-27_consumer_device_35_data_user_6,13.274682998657227
2024-09-28_consumer_device_35_data_user_6,9.92944622039795
2024-09-29_consumer_device_35_data_user_6,8.443841934204102
2024-09-30_consumer_device_35_data_user_6,6.800405979156494
2024-10-01_consumer_device_35_data_user_6,6.408691883087158
2024-10-02_consumer_device_35_data_user_6,5.949183940887451
2024-10-03_consumer_device_35_data_user_6,6.6193695068359375
2024-10-04_consumer_device_35_data_user_6,7.453407287597656
2024-10-05_consumer_device_35_data_user_6,6.2728047370910645
2024-10-06_consumer_device_35_data_user_6,4.85824728012085
2024-10-07_consumer_device_35_data_user_6,5.335659980773926
2024-10-08_consumer_device_35_data_user_6,8.36590576171875
2024-10-09_consumer_device_35_data_user_6,6.06707763671875
2024-10-10_consumer_device_35_data_user_6,5.411231994628906
2024-10-11_consumer_device_35_data_user_6,4.229931354522705
2024-10-12_consumer_device_35_data_user_6,4.058568477630615
2024-10-13_consumer_device_35_data_user_6,4.233388423919678
2024-10-14_consumer_device_35_data_user_6,3.7433512210845947
2024-10-15_consumer_device_35_data_user_6,3.1825766563415527
2024-10-16_consumer_device_35_data_user_6,2.8321988582611084
2024-10-17_consumer_device_35_data_user_6,2.6099202632904053
2024-10-18_consumer_device_35_data_user_6,2.150747060775757
2024-10-19_consumer_device_35_data_user_6,2.165266752243042
2024-10-20_consumer_device_35_data_user_6,2.711538553237915
2024-10-21_consumer_device_35_data_user_6,2.1908578872680664
2024-10-22_consumer_device_35_data_user_6,1.8883846998214722
2024-10-23_consumer_device_35_data_user_6,1.481879711151123
2024-10-24_consumer_device_35_data_user_6,1.2183465957641602
2024-09-24_consumer_device_35_data_user_7,7.232450008392334
2024-09-25_consumer_device_35_data_user_7,4.888932228088379
2024-09-26_consumer_device_35_data_user_7,6.734234809875488
2024-09-27_consumer_device_35_data_user_7,13.910305976867676
2024-09-28_consumer_device_35_data_user_7,10.439521789550781
2024-09-29_consumer_device_35_data_user_7,8.82380485534668
2024-09-30_consumer_device_35_data_user_7,7.110969543457031
2024-10-01_consumer_device_35_data_user_7,6.671654224395752
2024-10-02_consumer_device_35_data_user_7,6.2243218421936035
2024-10-03_consumer_device_35_data_user_7,7.027218818664551
2024-10-04_consumer_device_35_data_user_7,7.83438777923584
2024-10-05_consumer_device_35_data_user_7,6.555741786956787
2024-10-06_consumer_device_35_data_user_7,5.138054847717285
2024-10-07_consumer_device_35_data_user_7,5.620966911315918
2024-10-08_consumer_device_35_data_user_7,8.789921760559082
2024-10-09_consumer_device_35_data_user_7,6.3837761878967285
2024-10-10_consumer_device_35_data_user_7,5.710407733917236
2024-10-11_consumer_device_35_data_user_7,4.485010623931885
2024-10-12_consumer_device_35_data_user_7,4.251645088195801
2024-10-13_consumer_device_35_data_user_7,4.453437805175781
2024-10-14_consumer_device_35_data_user_7,3.923771858215332
2024-10-15_consumer_device_35_data_user_7,3.342971086502075
2024-10-16_consumer_device_35_data_user_7,3.01418399810791
2024-10-17_consumer_device_35_data_user_7,2.7783191204071045
2024-10-18_consumer_device_35_data_user_7,2.204521656036377
2024-10-19_consumer_device_35_data_user_7,2.2568154335021973
2024-10-20_consumer_device_35_data_user_7,2.827089548110962
2024-10-21_consumer_device_35_data_user_7,2.2590110301971436
2024-10-22_consumer_device_35_data_user_7,1.9426790475845337
2024-10-23_consumer_device_35_data_user_7,1.5780725479125977
2024-10-24_consumer_device_35_data_user_7,1.30623459815979
2024-09-24_consumer_device_35_data_user_8,6.311561107635498
2024-09-25_consumer_device_35_data_user_8,4.260546684265137
2024-09-26_consumer_device_35_data_user_8,6.240920066833496
2024-09-27_consumer_device_35_data_user_8,13.038515090942383
2024-09-28_consumer_device_35_data_user_8,9.700896263122559
2024-09-29_consumer_device_35_data_user_8,8.282892227172852
2024-09-30_consumer_device_35_data_user_8,6.623290061950684
2024-10-01_consumer_device_35_data_user_8,6.183180809020996
2024-10-02_consumer_device_35_data_user_8,5.663834095001221
2024-10-03_consumer_device_35_data_user_8,6.311286926269531
2024-10-04_consumer_device_35_data_user_8,7.293466091156006
2024-10-05_consumer_device_35_data_user_8,6.132148742675781
2024-10-06_consumer_device_35_data_user_8,4.739496231079102
2024-10-07_consumer_device_35_data_user_8,5.160869121551514
2024-10-08_consumer_device_35_data_user_8,8.067981719970703
2024-10-09_consumer_device_35_data_user_8,5.852797985076904
2024-10-10_consumer_device_35_data_user_8,5.216441631317139
2024-10-11_consumer_device_35_data_user_8,4.0623369216918945
2024-10-12_consumer_device_35_data_user_8,3.9351353645324707
2024-10-13_consumer_device_35_data_user_8,4.162045478820801
2024-10-14_consumer_device_35_data_user_8,3.64900279045105
2024-10-15_consumer_device_35_data_user_8,3.090987205505371
2024-10-16_consumer_device_35_data_user_8,2.7270026206970215
2024-10-17_consumer_device_35_data_user_8,2.519097328186035
2024-10-18_consumer_device_35_data_user_8,2.122858762741089
2024-10-19_consumer_device_35_data_user_8,2.1186373233795166
2024-10-20_consumer_device_35_data_user_8,2.6694185733795166
2024-10-21_consumer_device_35_data_user_8,2.1378250122070312
2024-10-22_consumer_device_35_data_user_8,1.8589050769805908
2024-10-23_consumer_device_35_data_user_8,1.430609107017517
2024-10-24_consumer_device_35_data_user_8,1.1737134456634521
2024-09-24_consumer_device_35_data_user_9,0.0
2024-09-25_consumer_device_35_data_user_9,0.0
