Date Time,Temperature (°C),Dewpoint Temperature (°C),U Wind Component (m/s),V Wind Component (m/s),Total Precipitation (mm),Snowfall (mm),Snow Cover (%),i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
2024-05-19T07:00:00,7.437249756,1.895669556,0.032180786,-0.108636856,0.000995,1.39E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T08:00:00,7.738290405,1.554147339,0.014068604,-0.299196243,0.001211904,1.39E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T09:00:00,7.758828735,2.211831665,0.002456665,-0.104076385,0.001284689,1.39E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T10:00:00,8.017739868,1.209725952,-0.073669434,-0.11664772,0.001294449,1.39E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T11:00:00,7.799539185,1.242730713,-0.067626953,-0.093208313,0.001304492,1.4E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T12:00:00,7.324884033,1.379220581,0.197616577,-0.374099731,0.001304939,1.4E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T13:00:00,6.352670288,1.482858276,0.107330322,-0.456588745,0.001304939,1.4E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T14:00:00,4.836740112,1.278741455,-0.042327881,-0.686509132,0.001304939,1.4E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T15:00:00,3.18291626,0.971459961,-0.003097534,-0.764523506,0.001304939,1.4E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T16:00:00,2.097711182,0.718087769,0.05305481,-0.86856842,0.001304939,1.42E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T17:00:00,1.27098999,0.3709198,0.084350586,-0.962108612,0.001305044,2.46E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T18:00:00,0.586694336,-0.371099854,0.073760986,-0.994427681,0.001305118,3.24E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T19:00:00,-2.213980103,-2.70116272,0.099029541,-1.100322723,0.001306772,0.00000197,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T20:00:00,-2.705618286,-3.40630188,0.04284668,-1.138373375,0.001307413,0.00000262,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T21:00:00,-3.385031128,-4.009542847,0.030761719,-1.184314728,0.001307905,0.00000311,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T22:00:00,-3.667929077,-4.416098022,0.000626,-1.248689651,0.001308501,0.0000037,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-19T23:00:00,-3.918081665,-4.783743286,-0.004379272,-1.227750778,0.001309097,0.00000431,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T00:00:00,-3.983251953,-4.781515503,0.014846802,-1.227705002,0.001310468,0.0000048,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T01:00:00,-3.275564575,-4.196508789,0.024673462,-1.192352295,4.92E-7,4.92E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T02:00:00,-1.108221436,-2.036322021,0.016479492,-1.083797455,0.00000109,0.00000109,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T03:00:00,0.831338501,0.007150269,0.024307251,-0.933610916,0.0000012,0.0000012,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T04:00:00,3.242837524,1.944207764,0.014694214,-0.692022324,0.0000012,0.0000012,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T05:00:00,6.182275391,1.95484314,-0.003479004,-0.413190842,0.00000259,0.0000012,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T06:00:00,7.790795898,1.194955444,-0.125747681,-0.010990143,0.0000134,0.0000012,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T07:00:00,6.998757935,2.729608154,-0.027130127,-0.315498352,0.000133,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T08:00:00,7.541238403,2.562554932,-0.065689087,-0.126842499,0.000209,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T09:00:00,7.962731934,2.611489868,0.075317383,0.021886826,0.000233,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T10:00:00,7.760949707,2.457528687,0.220809937,0.076503754,0.000258,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T11:00:00,7.718392944,2.442224121,-0.034255981,-0.120275497,0.000274,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T12:00:00,7.763162231,2.414193726,-0.267807007,-0.155887604,0.000274,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T13:00:00,7.019784546,2.546014404,-0.013275146,-0.409679413,0.000274,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T14:00:00,5.797875977,2.403039551,-0.002700806,-0.589101791,0.000274,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T15:00:00,4.276452637,2.036203003,0.03793335,-0.681106567,0.000274,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T16:00:00,3.117807007,1.598672485,0.022094727,-0.814712524,0.000274,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T17:00:00,2.286538696,1.147912598,0.034851074,-0.839443207,0.000274,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T18:00:00,1.630944824,0.735604858,0.019500732,-0.87591362,0.000274,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T19:00:00,1.572015381,0.057427979,-0.069702148,-0.927717209,0.000274,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T20:00:00,0.893518066,-0.311300659,-0.073760986,-1.004462242,0.000274,0.000028,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T21:00:00,-0.321936035,-1.034368896,-0.046127319,-1.085590363,0.000275,0.0000283,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T22:00:00,-1.063024902,-2.140814209,-0.042388916,-1.143675804,0.000275,0.0000285,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-20T23:00:00,-1.336843872,-2.538916016,-0.071990967,-1.152696609,0.000278,0.0000306,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T00:00:00,-1.780432129,-2.85022583,-0.094970703,-1.152880669,0.000278,0.0000312,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T01:00:00,-2.979650879,-3.671743774,-0.105941772,-1.186523438,1.08E-7,1.07E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T02:00:00,-0.461782837,-1.185049438,-0.082290649,-1.11200428,2.16E-7,2.14E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T03:00:00,0.998803711,0.221932983,-0.055709839,-1.005778313,6.56E-7,6.53E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T04:00:00,3.12835083,1.530587769,-0.041519165,-0.912331581,0.00000163,7.76E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T05:00:00,5.113549805,3.068612671,-0.103485107,-0.745529175,0.00000163,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T06:00:00,6.952020264,2.924417114,-0.171463013,-0.547454834,0.00000162,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T07:00:00,9.223825073,1.867440796,-0.307312012,-0.310302734,0.00000162,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T08:00:00,9.850259399,2.049035645,-0.329452515,-0.141952515,0.0000124,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T09:00:00,10.49019775,0.899575806,-0.327774048,-0.06993103,0.0000195,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T10:00:00,10.93605957,-0.020132446,-0.171401978,0.006210327,0.000022,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T11:00:00,10.92173157,-0.341207886,-0.003234863,0.226043701,0.0000385,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T12:00:00,10.52590332,-0.243322754,-0.022323608,0.076431274,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T13:00:00,9.468713379,0.11991272,0.008300781,-0.338119507,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T14:00:00,7.696679688,0.106256104,0.045898438,-0.635467529,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T15:00:00,5.494134521,-0.122015381,0.07220459,-0.789031982,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T16:00:00,3.850061035,-0.458105469,0.050140381,-0.884262085,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T17:00:00,2.367196655,-0.850134277,0.043792725,-0.953659058,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T18:00:00,1.304498291,-1.282141113,0.046539307,-1.012130737,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T19:00:00,1.749490356,-2.722662354,0.00881958,-1.057891846,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T20:00:00,1.115197754,-3.266073608,0.005279541,-1.095855713,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T21:00:00,0.231698608,-3.782675171,0.003463745,-1.147323608,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T22:00:00,-0.865072632,-4.279241943,-0.007614136,-1.177749634,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-21T23:00:00,-1.73241272,-4.811834717,-0.027282715,-1.208145142,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T00:00:00,-2.214453125,-5.229711914,-0.041168213,-1.219059944,0.0000393,7.75E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T01:00:00,-2.26239624,-5.159399414,-0.036468506,-1.200540543,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T02:00:00,0.425317383,-1.902655029,-0.038330078,-1.038345337,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T03:00:00,4.147332764,0.937905884,-0.040420532,-0.83795166,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T04:00:00,6.846200562,0.666482544,-0.088439941,-0.574523926,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T05:00:00,9.032891846,-0.854116821,-0.123703003,-0.345291138,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T06:00:00,10.59397278,-2.250265503,-0.264282227,-0.158462524,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T07:00:00,12.28547058,-3.851660156,-0.357330322,0.04473877,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T08:00:00,12.76929626,-4.437536621,-0.22203064,0.091018677,0.00000666,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T09:00:00,13.20691833,-4.554037476,-0.042373657,0.122493744,0.00000666,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T10:00:00,13.39443359,-4.569891357,0.164016724,0.145469666,0.00000902,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T11:00:00,13.3102356,-4.463369751,0.206298828,0.00319767,0.0000121,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T12:00:00,12.71830139,-3.873953247,0.053741455,0.093720436,0.0000159,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T13:00:00,11.45328674,-3.306585693,0.075653076,-0.219860077,0.0000159,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T14:00:00,9.656228638,-3.199102783,0.231445313,-0.51603508,0.0000159,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T15:00:00,7.413659668,-3.479193115,0.151672363,-0.751789093,0.0000159,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T16:00:00,5.709207153,-3.870504761,0.112945557,-0.867025375,0.0000159,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T17:00:00,4.477487183,-4.350271606,0.149200439,-0.930395126,0.0000159,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T18:00:00,3.607614136,-4.856420898,0.126052856,-0.985208511,0.0000159,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T19:00:00,3.818551636,-4.775045776,0.12437439,-0.97851944,0.0000159,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T20:00:00,3.334573364,-5.196203613,0.086135864,-0.990711212,0.0000159,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T21:00:00,3.03838501,-5.563803101,0.036010742,-1.007249832,0.0000167,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T22:00:00,2.856912231,-5.905233765,0.023223877,-1.017217636,0.0000167,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-22T23:00:00,2.718286133,-6.223150635,0.026916504,-1.008625031,0.0000167,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T00:00:00,2.698419189,-6.486624146,0.022750854,-0.995433807,0.0000167,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T01:00:00,3.280511475,-6.291708374,-0.004852295,-0.957414627,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T02:00:00,4.887887573,-3.709814453,0.038711548,-0.796413422,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T03:00:00,7.201623535,0.657937622,0.06930542,-0.412599564,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T04:00:00,10.1901947,-3.602514648,0.083099365,-0.122484207,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T05:00:00,11.58461914,-4.395040894,0.239028931,0.181677818,0.00000498,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T06:00:00,12.39829407,-4.470648193,0.515441895,0.398193359,0.0000136,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T07:00:00,12.77849731,-1.992147827,0.561309814,0.540420532,0.0000721,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T08:00:00,12.8802887,-1.928930664,0.782958984,0.53674984,0.0000984,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T09:00:00,12.49123535,-1.306997681,0.777664185,0.435685158,0.000111,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T10:00:00,12.45205078,-1.577017212,0.602493286,0.478103638,0.000141,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T11:00:00,12.29380188,-1.643530273,0.496414185,0.338775635,0.000142,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T12:00:00,11.81961975,-1.414282227,0.2681427,0.157836914,0.000143,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T13:00:00,10.41375122,-1.009710693,0.098022461,-0.096969604,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T14:00:00,8.84307251,-0.701528931,0.012664795,-0.510955811,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T15:00:00,6.712243652,-0.784780884,0.043060303,-0.723861694,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T16:00:00,5.102883911,-0.939581299,0.081359863,-0.820053101,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T17:00:00,3.940057373,-1.180929565,0.090713501,-0.887054443,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T18:00:00,3.13074646,-1.45090332,0.060638428,-0.955444336,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T19:00:00,3.308679199,-1.42784729,0.05696106,-0.938751221,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T20:00:00,2.783837891,-1.71842041,0.044113159,-0.984176636,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T21:00:00,2.433755493,-2.01555481,0.01210022,-1.025588989,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T22:00:00,2.254144287,-2.309118652,0.002563477,-1.021636963,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-23T23:00:00,2.144998169,-2.589941406,-0.012130737,-1.05317688,0.000164,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T00:00:00,2.070779419,-2.864920044,-0.040115356,-1.033920288,0.000165,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T01:00:00,2.052651978,-3.192190552,-0.003570557,-0.982070923,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T02:00:00,3.793450928,-0.627676392,0.030395508,-0.812637329,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T03:00:00,7.062722778,-0.347311401,0.021987915,-0.512695313,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T04:00:00,9.205880737,-0.906286621,0.012069702,-0.182403564,0.00000149,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T05:00:00,10.49129639,-0.922491455,0.009262085,0.033676147,0.00000662,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T06:00:00,11.23246155,-0.730688477,0.248504639,0.123382568,0.0000154,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T07:00:00,11.47811279,0.614160156,0.416931152,0.415878296,0.000223,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T08:00:00,11.05439148,2.022592163,0.762893677,0.416931152,0.000483,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T09:00:00,10.88755188,1.172845459,0.414306641,0.471923828,0.000561,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T10:00:00,11.25618896,1.10730896,0.521881104,0.501327515,0.000626,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T11:00:00,10.96412048,1.566018677,0.523712158,0.40512085,0.000671,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T12:00:00,10.11358032,1.920663452,0.113021851,0.272491455,0.000776,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T13:00:00,9.496209717,2.09710083,-0.151031494,-0.064575195,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T14:00:00,8.155877686,2.202386475,-0.055130005,-0.524337769,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T15:00:00,6.191064453,1.943322754,-0.001861572,-0.721832275,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T16:00:00,4.717370605,1.597787476,0.037399292,-0.794067383,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T17:00:00,3.663522339,1.207955933,0.049285889,-0.859970093,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T18:00:00,2.883401489,0.794320679,0.074234009,-0.875991821,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T19:00:00,2.619729614,-0.903921509,0.04095459,-0.908782959,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T20:00:00,1.804879761,-1.161184692,0.058883667,-0.950500488,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T21:00:00,0.851678467,-1.381719971,0.007354736,-1.022842407,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T22:00:00,0.490350342,-1.49703064,0.001190186,-1.068237305,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-24T23:00:00,0.195779419,-1.633581543,-0.036346436,-1.091720581,0.000777,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T00:00:00,-0.122122192,-1.860083008,-0.036331177,-1.089797974,0.000777,5.22E-8,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T01:00:00,0.081170654,-1.864492798,-0.022903442,-1.048919678,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T02:00:00,3.056848145,0.748345947,-0.011657715,-0.882461548,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T03:00:00,5.90456543,0.666940308,-0.04699707,-0.776885986,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T04:00:00,7.790536499,1.919442749,-0.084594727,-0.564849854,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T05:00:00,9.38314209,2.404290771,-0.144439697,-0.395263672,3.5E-7,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T06:00:00,10.5957428,2.398965454,-0.161956787,-0.281509399,0.00000151,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T07:00:00,10.81894836,3.076486206,-0.241256714,-0.241638184,0.00000482,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T08:00:00,11.66187439,1.630441284,-0.124938965,-0.133575439,0.0000173,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T09:00:00,11.99762878,1.502481079,0.00668335,-0.060974121,0.000047,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T10:00:00,12.07746277,1.143579102,0.174194336,-0.306564331,0.000153,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T11:00:00,12.05658875,0.465570068,0.219573975,-0.203399658,0.000327,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T12:00:00,11.97937927,0.017037964,0.118591309,0.276412964,0.000427,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T13:00:00,10.68491516,-0.256201172,0.072418213,0.302017212,0.000761,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T14:00:00,9.230279541,0.05223999,0.026565552,-0.304229736,0.000761,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T15:00:00,7.047799683,-0.129858398,0.11555481,-0.68258667,0.000761,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T16:00:00,5.25397644,-0.4025177,0.072433472,-0.83052063,0.000761,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T17:00:00,3.950860596,-0.732687378,0.071777344,-0.909957886,0.000761,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T18:00:00,2.985696411,-1.10401001,0.050308228,-0.961975098,0.000761,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T19:00:00,1.462518311,-0.202108765,0.050521851,-1.068206787,0.000761,1.08E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T20:00:00,-0.004156494,-1.007009888,0.059173584,-1.128845215,0.000762,2.16E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T21:00:00,-1.421530151,-2.600683594,0.045516968,-1.198547363,0.000762,2.16E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T22:00:00,-3.106771851,-4.444387817,0.025787354,-1.252532959,0.000762,3.2E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-25T23:00:00,-4.359457397,-5.278540039,0.055877686,-1.303787231,0.000762,4.84E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T00:00:00,-4.738912964,-5.889105225,0.065002441,-1.33782959,0.000762,9.24E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T01:00:00,-4.112478638,-5.597891235,0.03692627,-1.348526001,0.00000121,3.53E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T02:00:00,-0.780203247,-2.369223022,0.026550293,-1.270568848,0.00000132,4.61E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T03:00:00,3.552407837,0.931573486,0.017181396,-1.042388916,0.00000132,4.61E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T04:00:00,6.930764771,1.405725098,-0.084152222,-0.806930542,0.00000132,4.6E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T05:00:00,9.984841919,1.152688599,-0.21031189,-0.391143799,0.0000155,4.6E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T06:00:00,11.66578064,-1.540884399,-0.312789917,-0.060150146,0.0000376,4.6E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T07:00:00,12.83912048,-0.938925171,-0.057220459,0.048751831,0.0000928,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T08:00:00,13.22875366,-0.93465271,-0.006332397,0.124069214,0.00011,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T09:00:00,13.58487854,-0.860342407,0.012069702,0.022338867,0.000115,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T10:00:00,13.74929199,-0.982717896,-0.103256226,-0.029327393,0.000119,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T11:00:00,13.79613647,-1.151022339,-0.116699219,-0.190505981,0.000122,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T12:00:00,12.96914063,-1.023825073,-0.104888916,0.085510254,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T13:00:00,12.49108276,-0.783758545,-0.09147644,-0.084014893,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T14:00:00,10.96526489,-0.694326782,-0.006607056,-0.486801147,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T15:00:00,8.729989624,-0.954977417,0.037475586,-0.686630249,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T16:00:00,6.828668213,-1.355230713,0.040298462,-0.792892456,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T17:00:00,5.310861206,-1.850576782,0.032302856,-0.859420776,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T18:00:00,4.155114746,-2.431738281,0.016326904,-0.912155151,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T19:00:00,3.195535278,-2.643301392,0.021789551,-1.029647827,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T20:00:00,2.342233276,-3.013800049,-0.017486572,-1.072250366,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T21:00:00,1.721154785,-3.581259155,-0.03855896,-1.104522705,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T22:00:00,1.316094971,-4.256292725,-0.066970825,-1.109558105,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-26T23:00:00,0.875375366,-4.98795166,-0.098068237,-1.118164063,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-27T00:00:00,0.534890747,-5.748678589,-0.114318848,-1.133544922,0.00014,4.62E-7,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-27T01:00:00,0.559457397,-6.178640747,-0.100799561,-1.102142334,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
2024-05-27T02:00:00,3.229364014,-2.91789856,-0.067626953,-0.900009155,0.0,0.0,99.97265625,,,,,,,,,,,,,,,,,,
